id,unique_id,nickname,signature,verified,num_following,num_followers,num_videos,num_likes,createtime,scraping_status
"",dokteranders,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
"",dokterandreas_situngkir,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7205684339874792475,dokterandroidpekalongan,Dokter Android Pekalongan,Follow juga @servishppekalongan  Garansi 1 Bulan ☎️ 0822-2031-5106,false,66,202000,401,508100,2023-03-01T20:55:22.000000+0000,Public
6795730850866775041,dokteranggi,Dokter Anggi Dental Clinic,Aesthetic Dental Specialist  Telah Bekerjasama Asuransi,false,2,3697,720,28100,2020-02-21T03:06:28.000000+0000,Public
"",dokteranimasi,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
6652306348552159237,dokterarthur,dokterarthur,"",false,0,2,9,28,2019-01-30T15:06:08.000000+0000,Public
6839893595219149825,dokteraura,andrew dr.aura,"konsultasi cek link wa /ig @andrew_gpw,atau ig yg ada tombol di samping ini +62 8111032067",false,21,128700,536,314000,2020-06-19T03:20:28.000000+0000,Public
7151009212293628929,dokterawetmuda,Dokter Awet Muda,"Satu-satunya Dokter di Dunia yang protokolnya jelas dan terbukti menyehatkan masyarakat Indonesia, gratis, selamanya",false,250,374800,106,488100,2022-10-05T12:47:57.000000+0000,Public
6785732536859935746,dokterayuu,Dokter Laktasi,Certified Breastfeeding Specialist ™  Bandung Appointment Konsultasi👇,false,13,22100,29,130700,2020-01-25T04:27:54.000000+0000,Public
7008156038399050779,dokterbangunan01,Dokter Bangunan,Facebook youtube tiktok instagram 👇👇👇 Dokter Bangunan,false,21,11600,477,147400,2021-09-15T13:44:41.000000+0000,Public
7153658878528619521,dokterbarbarreal,Dokterbarbarreal,Part of @dokterbarbar IG : Agiaprily,false,20,36000,321,2400000,2022-10-12T16:10:01.000000+0000,Public
"",dokterbauer,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
6934945539084977154,dokterbicara2,dokterbicara,"yang kamu anggap normal… belum tentu benar 👀 dokter bahas kesehatan tubuh, rambut & kewanitaan",false,5,131500,344,1500000,2021-03-02T06:50:33.000000+0000,Public
7481200706701526032,dokterbrando.spy,dokter Brando,Dokter idaman semua 🩺 Contact: (dokterbrandospy@gmail.com),false,1,490100,184,7900000,2025-03-13T07:59:35.000000+0000,Public
7165364627193725978,dokterbrewok3,Dokterberbagi,Jadidokterkarnahati,false,2,3983,12,87000,2022-11-13T05:14:18.000000+0000,Public
6783205334674260997,dokterbruinebeer,Toto,Wat Dacht Je? Soms een beetje ongemakkelijk 😳 📩| Toto@MakersAvenue.nl,false,251,337000,432,19500000,2020-01-18T09:01:04.000000+0000,Public
"",doktercantengan,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7593216390267307009,doktercantik1157,dokter cantik,"",false,1069,378,3,26,2026-01-09T04:37:39.000000+0000,Public
7628951702309192724,doktercantik_sivelyn,dokter velyn,i'm velyn^^  #cyberrr wajib bekawan ytlb rc jngn 🚮di kmn.,false,242,287,8,811,2026-04-15T11:48:55.000000+0000,Public
6755708996068361217,doktercapit,Dokter Capit🕹,All About Capit Boneka Bussiness Inquiries: doktercapit@yahoo.com,false,100,172800,1193,5300000,2019-11-05T06:41:13.000000+0000,Public
7194777083867317249,doktercinta000,★𝐑𝐀𝐇𝐌𝐀𝐓-𝐃𝐓★,"JANGAN KEPO,NGGA ADA YANG ISTIMEWAH GORONGTALO/MAKASSAR",false,28,133900,329,77200,2023-01-31T11:29:39.000000+0000,Public
"",doktercinta028,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
"",doktercinta2033,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7203898589407511579,doktercintanyakamu,adinda guLvinar,OWNER GULVINAR PARFUM CARA ORDER BARANG VIA DM/WAWA 081281021334/082258989393,false,53,163300,379,513900,2023-02-25T01:25:45.000000+0000,Public
7224123783123158021,dokterdamebuta,dokter,"",false,1553,482,46,1035,2023-04-20T13:29:50.000000+0000,Public
7375750757181031430,dokterdetektif,DokterDetektif,2nd = dokterdetektifhero Selain itu dipastikan bukan akun resmi DokTif 😘,true,144,2800000,430,39400000,2024-06-02T03:59:56.000000+0000,Public
"",dokterdetektifhero,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
"",dokterdevi1,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
6922415251184157698,dokterdilaa,dilaaaa4499,Semua VT konten aja ya guys jangan di bawa serius,false,247,26300,291,150300,2021-01-27T12:26:38.000000+0000,Public
6992194585414255617,dokterdinakarina,Dokter.DinaKarin,Tidak transaksi di DM! Hati hati penipuan! SSD baju yang di fix,false,100,9095,24,702,2021-08-03T13:26:05.000000+0000,Public
6534508407062642690,dokterelvijuwita,dr Elvi Juwita,📍BIREUEN | SIGLI | KEC KUTABLANG  📞082273318944,false,242,159200,1901,3300000,2018-03-19T04:29:58.000000+0000,Public
7528305037656294418,dokterfakta.id,Dokter Fakta,Follow untuk info dan tips kesehatan🩺 Konsultasi +62 857-0395-4610,false,1,361000,241,7000000,2025-07-18T06:28:27.000000+0000,Public
6710609739443930113,doktergabutreal,DokterGabut👩🏻‍⚕️,business Inq DM Instagram : @haifarlin 🤏🏼 No Agency. No Family 🥳  #SINGLEFIGHTER,false,970,118000,1661,1600000,2019-07-06T17:53:04.000000+0000,Public
7509464992996656146,doktergen,Dokter Gen Z,support dokter gen z ya  kode interlink 231020066,false,0,41800,56,486900,2025-05-28T11:59:27.000000+0000,Public
7410616546404385798,doktergenz,Dokter Gen Z,Konsultasi di dm aja tidak ada pungutan biaya ✅Distributor herbal terpercaya ✅,false,463,598,418,2656,2024-09-04T02:57:00.000000+0000,Public
7497083282061034513,doktergenz.pntk,Dokter GenZ,akun pertama @Icibos,false,0,757,5,459,2025-04-25T03:12:06.000000+0000,Public
7534718144288818177,doktergenz.real,Dokter GenZ,Instagram : @doktergenz.pntk,false,0,0,4,0,2025-08-04T13:14:35.000000+0000,Public
"",doktergenz17,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7472004244788364289,doktergenzet,DOKTER GEN Z,jaga kesehatan nya ngentod,false,0,0,2,1,2025-02-16T13:12:37.000000+0000,Public
"",doktergenzplg,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
129514063767695360,doktergigi,doktergigi,"",false,1,39,1,5,1970-12-16T00:20:42.000000+0000,Public
7212454549930394651,doktergigi.bawean,DOKTER GIGI SYAIF BAWEAN,informasi & reservasi Mau Konsultasi dan Janjian Perawatan? WA 081212619199,false,15,1371,53,2644,2023-03-20T02:47:15.000000+0000,Public
7639320997191025680,doktergigi.genzpontianak,Dokter Gigi Gen Z Pontianak,Dokter Gigi Gen Z  📍Pontianak Free Konsultasi Seputar Keluhan Gigi Kamu!🦷✨,false,8,12,8,88,2026-05-13T10:27:04.000000+0000,Public
6812943634885002242,doktergigi.jo,drg. Jo,"",false,96,211300,453,6400000,2020-04-07T12:20:51.000000+0000,Public
6704513396085998594,doktergigi.rizki,DOKTER GIGI RIZKI JAMBI,Dokter Gigi Rizki Kota Jambi,false,737,6876,635,1000000,2019-06-20T07:36:09.000000+0000,Public
"",doktergigi23,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7327273612489835522,doktergigi232,DokterGigi232,PRAKTEK DOKTER GIGI DI SELATAN SURABAYA,false,40,83,57,799,2024-01-23T12:43:51.000000+0000,Public
6543987083475075074,doktergigi_,Dokter Gigi Tri Putra,Klinik @doktergigi_ Orthodontist 🔜  📍 Jakarta • Bekasi • Medan • Makassar WA 0812-8885-1470 ⬇️⬇️⬇️,false,587,4100000,705,64600000,2018-04-13T17:32:04.000000+0000,Public
6791306045127656449,doktergigi_cianjur,DOKTER GIGI CIANJUR,Reservasi Cianjur 081246298258 Ciranjang 081327614297,false,110,10600,180,12200,2020-02-09T04:55:57.000000+0000,Public
6958027567091008514,doktergigi_pedesaan,drg. Lona,"Integritas diri, tidak gampang menyerah dan selalu rendah hati kunci pelayanan berkualitas",false,282,4753,567,16800,2021-05-03T11:40:37.000000+0000,Public
6815551400090698753,doktergigiadelia,Adelia Susanto | Orthodontist,Dokter Gigi Spesialis Behel Facial esthetic oriented treatment IG:@adeliasusanto Praktek : @Klinik Gigi Opal Dental Jogja Praktek Jakarta : Opal Dental Jakarta,false,79,13800,109,788000,2020-04-14T13:00:19.000000+0000,Public
7247674590443619334,doktergigianak_lampung,doktergigianak_lampung,Dokter Gigi Spesialis Kedokteran Gigi Anak  📍Bandar Lampung More Info 👇🏻,false,6,3078,24,21200,2023-06-23T00:38:59.000000+0000,Public
6725177305318933505,doktergigiari,doktergigiari,DOKTER GIGI LUBUKLINGGAU  DM Konsul dan endorse Wawa +62889-7118-3695,false,104,26700,1867,31600,2019-08-15T00:02:40.000000+0000,Public
7642182280345584658,doktergigiazzahra,Dokter Gigi Kalirejo,Senyum Sehat Dimulai Dari Sini 🦷 drg. Anggun Wahyu Kesuma Wardani Tempat Praktik : RSU Az-Zahra Kalirejo📍   Reservasi hub  0823-8133-5565,false,11,1238,30,4100,2026-05-21T03:30:19.000000+0000,Public
6875832170587341826,doktergigibatusangkar,dokter gigi batusangkar 🦷💜,SPAM LIKE = BLOK 🚫 IG : Dokter_Gigi_Vivi_Batusangkar konsul gratis via DM IG ya,false,245,9955,695,216900,2020-09-23T23:40:29.000000+0000,Public
"",doktergigibelajar,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
"",doktergigicantik2,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7293733239511401477,doktergigicilegon,DOKTER GIGI CILEGON,"Klinik Gigi Dentaraya  Ruko Grand Cilegon Residence, 23A, Cilegon.  Senin-Minggu: 09.00-21.00 WA: 0852-8191-7400",false,172,5496,1362,12000,2023-10-25T03:30:04.000000+0000,Public
6992140226740536322,doktergigicirebon,kemilaudental,"Klinik Gigi KEMILAU DENTAL✨️ 📌 Pemuda & Bima, Kota Cirebon 𝗜𝗡𝗙𝗢 𝗕𝗜𝗔𝗬𝗔 & 𝗥𝗘𝗦𝗘𝗥𝗩𝗔𝗦𝗜 𝗞𝗟𝗜𝗞 𝗟𝗜𝗡𝗞 👇🏻👇🏻",false,3,6151,101,31400,2021-08-03T09:55:09.000000+0000,Public
7428442795101340678,doktergigieka,doktergigieka,"📍: Jl.Ipik Gandamanah, Tegalmunjul, Kp. Krajan 2 (Samping toko baju hipopo), Kab. Purwakarta 📞 : Info & Reservasi hub admin 087736038538 IG: doktergigieka",false,50,16800,63,219600,2024-10-22T03:51:57.000000+0000,Public
"",doktergigifitra,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7287813765805868037,doktergigigenz,doktergigigenz,📍Bangil   drg @Yuan 's portfolio,false,18,89,6,2341,2023-10-09T04:39:29.000000+0000,Public
6781493964916966402,doktergigihits,DokterGigiHits,"",false,473,1911,56,57100,2020-01-13T18:20:04.000000+0000,Public
"",doktergigiii,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7479388858423051272,doktergigikamu_,drg. Ivana | Dokter Gigi Kamu,Dental public health enthusiasm Dental Health Education 📩 Business inquiry: +6281266266419,false,102,12300,383,323100,2025-03-08T10:48:42.000000+0000,Public
6993236389429101569,doktergigikecil,doktergigikecil,Akun asal asalan Lgi belajar main tik tok,false,59,37,27,476,2021-08-06T08:48:49.000000+0000,Public
7044209401373017090,doktergigikediri_blitar,drg. Yuniko Dimas Ardi Ansyah,"DOKTER GIGI 📍 Jl. Cendrawasih, Lampu Merah Pasar Sambi Kediri Ke Arah Timur, Kec. Ringinrejo, Kab. Kediri, Jawa Timur WA : 0851-5805-6770",false,1,11600,239,46800,2021-12-21T17:30:08.000000+0000,Public
6782558417258644481,doktergigiku_garut,Doktergigiku_Garut,KLINIK UTAMA DOKTERGIGIKU Modern Dental Care in Garut Dokter Gigi Spesialis & Dokter Gigi Umum 👇 Reservasi & Lokasi,false,25,481,45,1898,2020-01-16T15:10:41.000000+0000,Public
6833279200599671810,doktergigilelilef,DOKTER GIGI LELILEF(ND DENTAL),"Alamat : Deretan Ruko Bank BRI, Ruko Nomor 10, Lelilef Waibulen 📞 :085825049814",false,583,3294,52,9807,2020-06-01T07:33:14.000000+0000,Public
7128326086718981147,doktergigilusi,Dokter Gigi Lusi J.,"",false,878,29700,1081,297100,2022-08-05T09:45:50.000000+0000,Public
7419190309702108165,doktergigimagang,eugenvfrmim,"Compra dando clic al enlace de abajo, y descubre más cosas en la tienda ✨",false,1,17700,258,142100,2024-09-27T05:27:35.000000+0000,Public
6893546646912074753,doktergigimakassar_,drg.yustikaputry | Makassar🥰,🎓 FKG UNHAS IG : @yustikaputry.drg,false,165,5124,137,129900,2020-11-10T17:21:42.000000+0000,Public
6860620256235324418,doktergigimedandgm,Dokter Gigi Medan,Konsultasi online WA 087766425351 IG @doktergigimedan dentist - orthodontist,false,2,4990,86,33200,2020-08-13T23:50:30.000000+0000,Public
"",doktergigipalur,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7196359470342931482,doktergigipdcare,doktergigipdcare,Dokter Gigi KUBAR Senin-Sabtu : 09:00-21:00 Minggu : 12:00-21:00 Konsultasi GRATISS ⬇️ 081334329393,false,369,523,111,2154,2023-02-04T17:50:07.000000+0000,Public
7125035552211108890,doktergigiperbatasan,Farhan dokter gigi perbatasan,"R.I.P CONAN🥀18.3.2023💔 Business inq 🗂️ Putricnisa30@gmail.com 2 cabang Klinik dokter gigi 📍balai karangan, sekayam sanggau 📍 kapuas, sanggau",false,11,52000,868,4600000,2022-07-27T12:56:53.000000+0000,Public
6849143474853135362,doktergigisemarang,dokterbedahmulutsema,Edukasi Gigi - Mulut (education about teeth & mouth) IG : doktergigisemarang.id,false,78,68300,271,956400,2020-07-14T01:34:43.000000+0000,Public
7217637484115772417,doktergigisemarang_,doktergigisemarang,"drg. Imacullati Ririn, SpOrt, MMRS Jl. Melati Utara 16 Semarang 0821 3733 7377",false,2,32400,1153,1100000,2023-04-03T01:59:41.000000+0000,Public
6782216010876961793,doktergigishani,doktergigishani,dentist manish must be happiest 💗 shan bright like a diamond 💎,false,169,1867,806,54700,2020-01-15T17:01:59.000000+0000,Public
7065985085359096858,doktergigitantri,Drg.Tantri,"Do what’s right, not what’s usual🫶🏻 ❌No online consults❌  Dental care happens in person, not in DMs",false,66,30800,100,862500,2022-02-18T09:50:55.000000+0000,Public
6555044212206600193,doktergigituren,doktergigituren,life must goes on,false,6247,3454,3625,33500,2018-05-13T12:39:23.000000+0000,Public
"",doktergigiums,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
6809857569416725506,doktergigiwawansumantri,doktergigiwawansumantri,Dentist Influencer’s  #doktergigiwawansumantri #dentist For Business/Collab & Reservasi Appointment WhatsApp,false,9,34300,704,341100,2020-03-30T04:45:21.000000+0000,Public
6855485550116619266,doktergigiyun,doktergigiyun,Reservasi perawatan gigi 085165157489 Pontianak Bantu follow ya 🙈❤️ Yang follow dapat free konsultasi langsung  lewat DM 😁,false,836,6231,82,4238,2020-07-31T03:45:13.000000+0000,Public
6782466530078082050,dokterhar,dokterHar,🧑‍⚕️Dokter KeSUKSESanMu🥇 📌Bebas Sakit💉 📌Bebas Finansial💰💵 📌Bebas Waktu⏰,false,164,120100,282,1800000,2020-01-16T09:14:07.000000+0000,Public
7108026145274921986,dokterhelm,DokterHelm,Authorized Distributor Helmet OPEN RESELLER  & PEMBELIAN GROSIR👇🏻 Join Live : Senin-Minggu / 11:00siang sampai 03:00malam @DokterHelmTgr @DokterHelmJkt,false,19,94300,1104,797400,2022-06-11T16:51:42.000000+0000,Public
7029929349290099739,dokterhesy,Dokterku,FREE KONSULTASI link ⬇️ Health and beauty Product,false,14,7715,1,26000,2021-11-13T05:56:15.000000+0000,Public
"",dokterhewan,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7589622752647218183,dokterhewan.awian,Dokterhewan Awianno,"",false,49,20,2,41,2025-12-30T12:12:30.000000+0000,Public
7318012543288443910,dokterhewan.tropical,dokterhewan.tropical,"Tropical vet , pet and farm",false,81,31,10,120,2023-12-29T13:46:10.000000+0000,Public
"",dokterhewan104,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7254087120917480453,dokterhewan24,Mas Yumaja🫧,Pati utara!,false,37,646,7,296,2023-07-10T07:22:53.000000+0000,Public
"",dokterhewan324,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
"",dokterhewan38,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
6973643161570657281,dokterhewan6,Ahat,"",false,792,1022,54,881,2021-06-14T13:37:05.000000+0000,Public
7490960312758977543,dokterhewan70,🍩,"",false,61,167,2,2480,2025-04-08T15:11:51.000000+0000,Public
"",dokterhewan73,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
"",dokterhewan76,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7123608220791096346,dokterhewan86,Dokter Hewan 86,"“For collaboration, contact: hbb.plyg@gmail.com”",false,14,17900,85,685900,2022-07-23T16:38:07.000000+0000,Public
"",dokterhewan95,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
"",dokterhewan_,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
"",dokterhewan___,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
6972746672154133505,dokterhewanasmat,dokterhewanasmat,No bio yet,false,1342,6006,207,95300,2021-06-12T03:38:15.000000+0000,Public
7158825471529010202,dokterhewanbandarlampung,dokterhewanbandarlampung,"Layanan • Pet Clinic, Pet Hotel, Grooming, Pet Shop   ☎️: 0877-1048-8388 📍: Jl. Way Sekampung No.27, Pahoman, Engal – Bandar Lampung",false,76,1335,23,555,2022-10-26T14:19:02.000000+0000,Public
"",dokterhewanbandung,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
6790163315331974145,dokterhewancirebon,Kimora petshop & Care,Praktik Mandiri Kimora Petshop & Care Ramadhan Praktik sore 16.00-18.00 Waled - Cirebon Timur Konsultasi Online Klik link dibawah https://kimora.my.id/,false,340,665,76,6180,2020-02-06T03:01:35.000000+0000,Public
7222556898674148354,dokterhewandoni,dokter hewan doni,"",false,2139,1357,453,12300,2023-04-16T08:09:31.000000+0000,Public
7191277748869825537,dokterhewanexoticjogja,dokterhewanexoticjogja,DOKTER HEWAN EXOTIC JOGJA 🐢🦎🦜🐓🦔🐇✨ Konsultasi dan Reservasi kedatangan 👇🏻,false,26,2287,56,194200,2023-01-22T01:10:26.000000+0000,Public
7178427941163582490,dokterhewanfernan,Dokter Hewan Pariaman,Dokter Hewan dan GM23 Petshop Sumbar.konsultasi kesehatan hewan 085272622733,false,280,480,142,6330,2022-12-18T10:06:37.000000+0000,Public
7056445215855444994,dokterhewanindaah,Dok.ind,Tidak menerima konsultasi online..,false,1304,507,56,7756,2022-01-23T16:51:21.000000+0000,Public
6637442368114524162,dokterhewanku.com,dokter hewan ngawi,tempat praktek Jl.A yani.gg jowan no 20 reservasi: 089654437394,false,444,1381,38,3582,2018-12-21T13:46:18.000000+0000,Public
6806494135081812993,dokterhewanlabuanbajo,MamaKennethCalvin,wife mom of two dokter hewan / Vet 💉,false,302,1649,408,10200,2020-03-21T03:13:30.000000+0000,Public
7330485742432977925,dokterhewanlaila,drh. Lailatus Sa'diyah,Dokter Hewan Call/WA : 082252548488,false,128,952,202,2212,2024-02-01T04:28:33.000000+0000,Public
6929425550823244802,dokterhewanlampung,Dokter Hewan Lampung,"☎️ WA 08117282020 / 08117282030 📍Felice Pet Care & Shop (Bandar Lampung) mohon maaf DM SLOW RESPON, fast respon hanya melalui wa 🙏🏻",false,2,552,20,1781,2021-02-15T09:50:11.000000+0000,Public
7162450882369307649,dokterhewanmadiun,dokterhewanmadiun,"Praktek Dokter Hewan & Petcare Jl. Slamet Riyadi I/16, Seberang Mie XP",false,73,97,174,3461,2022-11-05T08:47:29.000000+0000,Public
7065910051567928322,dokterhewanmuda8,Drh. Muda,"Ytb : kubab cover IG  : habib_kubab Habib Tantowi SK,H",false,2885,1344,55,1037,2022-02-18T04:59:45.000000+0000,Public
6903094438713852929,dokterhewanngawi,Gecko vet & care,🧑‍⚕️ : drh Febry Zainal  ⏱️ : 08:00 AM -20:00 PM (everyday)  📍: jln jawa karangasri ngawi  ☎️:0812-2940-1078,false,11,467,136,142700,2020-12-06T10:52:01.000000+0000,Public
7070080848612475905,dokterhewanonline,dokterhewanshop,Sharing Tips perawatan hewan kesayangan dan hewan peliharaan. let's go!,false,1570,2062,125,1685,2022-03-01T10:44:34.000000+0000,Public
7275597029340922888,dokterhewanpampamdo,Dokter Hewan Pampamdo,"Klinik Hewan Pampamdo 🐾 since 2013 Jl. DR Saharjo No 15, Manggarai, Jaksel Dokter Hewan | Grooming | Titip Hewan Konsultasi ⬇️ 081297790055",false,47,17800,150,464200,2023-09-06T06:32:19.000000+0000,Public
6933064866547549186,dokterhewanpekanbaru,Dokter Hewan Pekanbaru,"",false,9,1107,5,23,2021-02-25T05:12:35.000000+0000,Public
6992279691710743578,dokterhewanradhiyan,Radhiyan.vet,🩺 Vet&owner @radhiyanpetandcare 🐾 Vet Partner of @furvitpet.indonesia @mypets.indonesia 🎥 Influencer | Enterpreneur | Speaker ☎️ 081380006116 (dharma),false,377,2850,269,25600,2021-08-03T18:56:21.000000+0000,Public
7423802452116718597,dokterhewanrakyat,@dokterhewanrakyat,Konten Edukasi peternakan.,false,13,2279,76,14100,2024-10-09T15:45:03.000000+0000,Public
7224282452554269722,dokterhewans23,DRH,"melayani jasa konsultasi semua spesies hewan, menyediakan bahan baku pakan hewan, menyediakan sumber protein dari telur omega, penyedia telur non antibiotik",false,710,1695,40,748,2023-04-20T23:45:33.000000+0000,Public
7543136469767930901,dokterhewansiantar,dokterham,"Sharing dokter hewan 👨🏻‍⚕️🐾 | Vaksin, perawatan, tips sehari-hari 😻 | Klinik Hewan @HUBU Petshop & Klinik Hewan  💉",false,1,2760,199,94800,2025-08-27T05:41:59.000000+0000,Public
7145366871041688602,dokterhewansitorus,Siantar Pet Clinic,"Dokter Hewan,Pethotel, Petshop,Grooming We treat your pet as one of our family",false,429,608,66,6433,2022-09-20T07:52:47.000000+0000,Public
7205545769276982298,dokterhewantebingtinggi,Dokterhewantebingtinggikota,Jl. Jend. Sudirman No.242 T. Tinggi 📲 085360065450 Vet Clinic,false,777,477,22,4079,2023-03-01T11:57:39.000000+0000,Public
6912192213473199106,dokterhewanterdekat,DOKTER HEWAN KAB. LANDAK,"drh. Ryan Probo W Ngabang,Kab. Landak, KalBar Ig : @dokterhewan_landak 081228824321 081234561337",false,5426,1963,102,5831,2020-12-30T23:16:02.000000+0000,Public
7475600662974743560,dokterhewanto,dokterhewanto,Dokter Hewan Total 🐩🐈 Follow @dokterhewanto Untuk Info Seputar KucingAnjing Lu,false,1,16700,13,37700,2025-02-26T05:48:34.000000+0000,Public
6902171493402035201,dokterhewanwyt,Dokter Hewan WYT,KONSULTAN RUMINANSIA Microbial Driven Feeding System (MDFS) Efisiensi Produksi & Reproduksi Sapi Perah Pendekatan Kesehatan Rumen 📩 Konsultasi terbatas via DM,false,825,1792,141,9736,2020-12-03T23:10:31.000000+0000,Public
7098104798532224026,dokterhmd,dokterhmd,Bussiness inq 👇🏼,false,353,115800,1083,3600000,2022-05-15T23:11:48.000000+0000,Public
"",dokterida,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7088633975438951450,dokterikadevisppd,"dr. Ika Devi, Sp.PD",IG @dokterikadevi 361 K wa CP 0818.370.170/0811.3322.664 KONSUL FREE👇👇,false,919,192000,999,1800000,2022-04-20T10:40:11.000000+0000,Public
6528690286079950849,dokterkalteng,Kadang pasien,"Kadang dokter, kadang pasien Business Inquiries +6287718665870 (Yessi)",false,136,46300,411,3200000,2018-03-03T12:12:41.000000+0000,Public
"",dokterkameliaberbagiuan1,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7613266047450186760,dokterkameliia,Dokter Kamelia,Untuk Mendapatkan THR Lebaran 📌  Lihat detail wa admin dibawah 👇👇,false,2,48700,2,124800,2026-03-04T05:20:34.000000+0000,Public
7215232530634032155,dokterkecantikan09,Dokter kecantikan,"Beauty comes from inside, shines outside",false,78,180900,86,566500,2023-03-27T14:27:14.000000+0000,Public
6650681103802630145,dokterkecantikanmu,dr. deka hartono,Your Aesthetic Doctor From Jakarta 🇮🇩 Real Account ✅ 2nd acccount @Dokter Kecantikanmu 2,false,93,172200,1424,2100000,2019-01-26T05:59:22.000000+0000,Public
"",dokterkecik_,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7387723425970177029,dokterkesehatan_id,Dokter kesehatan,Follow untuk info kesehatan Business inq +62 882-0013-04595,false,6,547200,146,10100000,2024-07-04T10:20:00.000000+0000,Public
"",dokterkhususjanda,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
6562343237709217793,dokterkita,DOKTERKITA,@klinikdokterkita.com,false,1175,822,67,3494,2018-06-02T04:43:19.000000+0000,Public
6980340710638666754,dokterkita_,karingragrant,Parfum Loundry Terbaik,false,13,57,10,146,2021-07-02T14:47:00.000000+0000,Public
"",dokterkomedian,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
"",dokterkopi,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
81973228262,dokterkosmetikk_,Dokter Kosmetik,"",false,1780,9210,41,39400,1970-01-01T00:00:19.000000+0000,Public
"",dokterkulit,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7551327093285569544,dokterkulit.andre,edukasikulit_spkk,"Dr. Andre, Sp.DVE Dokter Spesialis Kulit & Kelamin Skin • Hair • STD • Aesthetic 🏥 Rumkital dr.Mintoharjo 🏥 Klinik Pandawa Jakarta",false,3,576,15,2501,2025-09-18T07:25:47.000000+0000,Public
"",dokterkulit.balikpapan,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7456039244814599185,dokterkulit.co.id,Dokter kulit,"",false,465,845,2,2,2025-01-04T12:40:16.000000+0000,Public
7263378542473479174,dokterkulit.drniar,Dokterkulit.drniar,Estetik | Kulit | Kelamin Brawijaya depok ❄️ Uderma linktr.ee/dokterkulit.drniar,false,11,1260,51,10000,2023-08-04T08:18:21.000000+0000,Public
7573252739057075216,dokterkulit.id,Dokter Spesialis Kulit,Follow untuk tips kesehatan,false,1,3482,145,20600,2025-11-16T09:28:29.000000+0000,Public
"",dokterkulit08,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
"",dokterkulit1,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
6977008003380724737,dokterkulit198,dokterkulit198,"",false,4,4,2,1,2021-06-23T15:14:24.000000+0000,Public
7161376840794883098,dokterkulit2,Skin care telaris,Make up glowing skin care 😍😘 Dijamin Original Dan BPOM💯,false,663,344,129,1506,2022-11-02T11:19:39.000000+0000,Public
"",dokterkulit23,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
7398859048168227857,dokterkulit4,dokterkulit,"",false,62,11,5,3,2024-08-03T10:31:54.000000+0000,Public
"",dokterkulit5,"","",false,0,0,0,0,"",Gagal ditarik / Kemungkinan Private Ketat
