username,video_id,video_url,is_photo,like_count,comment_count,share_count,save_count,description,scraped_at
dokter.harmonospanak,7633436565968112916,https://www.tiktok.com/@dokter.harmonospanak/video/7633436565968112916,False,195,20,60,25,Gabung grup WA...link di profil biokonsultasi gratis. Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A,2026-09-03T16:43:54.963901
dokter.harmonospanak,7633226102890138900,https://www.tiktok.com/@dokter.harmonospanak/video/7633226102890138900,False,131,5,17,10,"sayur soto daging , rawon , gule kambing , sop iga , kikil , jauh lebih bergizi dibanding sayuran(daun-daunan)",2026-09-03T16:44:30.309296
dokter.harmonospanak,7632822878337076501,https://www.tiktok.com/@dokter.harmonospanak/video/7632822878337076501,False,12.5K,444,7377,4024,"Ingat minum sufor itu , airnya lewat pipis. Ampasnya lewat anus (silit)",2026-09-03T16:44:45.672490
dokter.harmonospanak,7632482231302343957,https://www.tiktok.com/@dokter.harmonospanak/video/7632482231302343957,False,1224,82,154,137,Mitos yg menyesatkanklo memang konsekuen dg mitos ya habis melahirkan jangan pulang dulu tetap opname di RS atau di rumah bidan sampai 40 hari.,2026-09-03T16:45:18.020513
dokter.harmonospanak,7632120693559168276,https://www.tiktok.com/@dokter.harmonospanak/video/7632120693559168276,False,249,13,13,17,"Alhamdulillah ternyata baik sabar care perhatian , cocok anak saya ga rewel , cocok terimakasih Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A",2026-09-03T16:45:54.462072
dokter.harmonospanak,7632115597047893268,https://www.tiktok.com/@dokter.harmonospanak/video/7632115597047893268,False,71,7,12,5,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A,2026-09-03T16:46:37.983498
dokter.harmonospanak,7631792864187485460,https://www.tiktok.com/@dokter.harmonospanak/video/7631792864187485460,False,134,17,24,8,ada protein lemak karbohidrat dan serat. SEHAT,2026-09-03T16:47:30.673830
dokter.harmonospanak,7631732663853829397,https://www.tiktok.com/@dokter.harmonospanak/video/7631732663853829397,False,48,6,2,4,Sehat itu nilai paling ber harga,2026-09-03T16:48:01.005657
dokter.harmonospanak,7631365819057884437,https://www.tiktok.com/@dokter.harmonospanak/video/7631365819057884437,False,72,3,17,7,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A,2026-09-03T16:48:46.576819
dokter.harmonospanak,7631014122087255317,https://www.tiktok.com/@dokter.harmonospanak/video/7631014122087255317,False,131,6,21,13,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A,2026-09-03T16:49:29.110705
dokter.harmonospanak,7631008889550408981,https://www.tiktok.com/@dokter.harmonospanak/video/7631008889550408981,False,349,21,42,77,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A,2026-09-03T16:49:49.432832
dokter.harmonospanak,7630691990262353172,https://www.tiktok.com/@dokter.harmonospanak/video/7630691990262353172,False,7401,372,2507,1434,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A,2026-09-03T16:50:23.949810
dokter.harmonospanak,7630627771772898581,https://www.tiktok.com/@dokter.harmonospanak/video/7630627771772898581,False,842,23,339,175,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A,2026-09-03T16:51:06.413255
dokter.harmonospanak,7630273505803767060,https://www.tiktok.com/@dokter.harmonospanak/video/7630273505803767060,False,106,12,38,16,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A,2026-09-03T16:51:45.991837
dokter.harmonospanak,7630271745261374741,https://www.tiktok.com/@dokter.harmonospanak/video/7630271745261374741,False,36,3,2,1,"tanya2 masalah kesehatan anak gabung di grup wa...link di profil bio saya. Hari SENIN , RABU dan JUM'AT jam 09.00 - 12.00 saat grup dibuka ruang konsultasi oleh admin.",2026-09-03T16:52:22.405159
dokter.harmonospanak,7629920808294518036,https://www.tiktok.com/@dokter.harmonospanak/video/7629920808294518036,False,1237,76,217,118,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.A,2026-09-03T16:52:42.727096
dokter.harmonospanak,7629135306632989972,https://www.tiktok.com/@dokter.harmonospanak/video/7629135306632989972,False,59,11,9,10,Belajar bareng di WA...link di profilpraktek spesialis anak Hub admin Fatimah 0812 . 3024 . 6181Wulan. 0858 . 1565 . 2806Google Map tulis :praktek dr.Harmono PD Sp.A,2026-09-03T16:53:10.485613
dokter.harmonospanak,7628875150150225173,https://www.tiktok.com/@dokter.harmonospanak/video/7628875150150225173,False,98,9,2,8,praktek spesialis anak daftar hub adminbu Fatimah 0812 . 3024 . 6181bu Wulan 0858 . 1565 . 2806google map tulis :praktek dr. Harmono PD Sp.A,2026-09-03T16:53:33.389758
dokter.harmonospanak,7628788530470276373,https://www.tiktok.com/@dokter.harmonospanak/video/7628788530470276373,False,395,17,111,83,"Bahasa bayi yg minta netek ASI bolak balik karena ASI enak dan mudah dicerna. Sehingga sebentar sdh lapar minta netek lagi. Klo di beri sufor bhs bayi ""jangkrik"" aku diberi susu sapi ! lalu diem tidur.",2026-09-03T16:54:23.108873
dokter.harmonospanak,7628414723251358996,https://www.tiktok.com/@dokter.harmonospanak/video/7628414723251358996,False,201,15,21,19,Praktek spesialis anakHub. kak Fatimah0812 . 3024 . 6181kak Wulan0858 . 1565 . 2806Google Map : tulis :praktek dr.Harmono PD Sp.A,2026-09-03T16:55:13.410872
dokter.harmonospanak,7627988106528034069,https://www.tiktok.com/@dokter.harmonospanak/video/7627988106528034069,False,96,3,7,9,konsultasi dokter spesialis anak gratis gabung grup WA...link di profil bio saya. Beda klo periksa daftar ke kak Fatimah 0812 . 3024 . 6181,2026-09-03T16:56:01.260237
dokter.harmonospanak,7627730393227103509,https://www.tiktok.com/@dokter.harmonospanak/video/7627730393227103509,False,278,58,52,27,Memang sulit cari bakso yg asli daging sapi tanpa campuran daging ayam. Tentu rasanya lebih enak dan menyehatkan.,2026-09-03T16:56:18.527452
dokter.harmonospanak,7627263552876858644,https://www.tiktok.com/@dokter.harmonospanak/video/7627263552876858644,False,20,0,Share,1,"mau berpenampilan *ELEGANT*hub. 0822 . 5796 . 6547Anda akan di komentari teman"" Hebat kamu , tambah ayu...! """,2026-09-03T16:56:47.906287
dokter.harmonospanak,7626929956194438421,https://www.tiktok.com/@dokter.harmonospanak/video/7626929956194438421,False,800,38,104,100,gabung grup WA...link di profil bio saya,2026-09-03T16:57:21.374415
dokter.harmonospanak,7626535848154123541,https://www.tiktok.com/@dokter.harmonospanak/video/7626535848154123541,False,97,9,19,10,"konsultasi peyakit anak gratisgabung grup WA...link di profil bio saya. Hari SENIN , RABU , JUM'AT jam 09.00 - 12.00. Saat grup dibuka utk konsultasi olehb admin.",2026-09-03T16:57:40.614116
dokter.harmonospanak,7626180757546929428,https://www.tiktok.com/@dokter.harmonospanak/video/7626180757546929428,False,34,7,1,4,"konsultasi peyakit anak gratisgabung grup WA...link di profil bio saya. Hari SENIN , RABU , JUM'AT jam 09.00 - 12.00. Saat grup dibuka utk konsultasi olehb admin.",2026-09-03T16:58:29.265786
dokter.harmonospanak,7625826513526492436,https://www.tiktok.com/@dokter.harmonospanak/video/7625826513526492436,False,324,54,35,24,"tanya2 problem anak , gabung grup WA...link di profil bio saya",2026-09-03T16:59:11.890711
dokter.harmonospanak,7625467242297265428,https://www.tiktok.com/@dokter.harmonospanak/video/7625467242297265428,False,614,59,79,31,Membalas @amndashfira,2026-09-03T16:59:54.408690
dokter.harmonospanak,7625390490329943316,https://www.tiktok.com/@dokter.harmonospanak/video/7625390490329943316,False,1574,291,256,109,Ganti management tambah mantap,2026-09-03T17:00:13.699493
dokter.harmonospanak,7625060005431004436,https://www.tiktok.com/@dokter.harmonospanak/video/7625060005431004436,False,73,3,7,5,,2026-09-03T17:00:34.915354
dokter.harmonospanak,7624786187751918868,https://www.tiktok.com/@dokter.harmonospanak/video/7624786187751918868,False,29,1,5,0,dr.Harmono PD Sp.A buka konsultasi gratis di grup WA...link di profil bio saya,2026-09-03T17:01:22.606226
dokter.harmonospanak,7624282816443960597,https://www.tiktok.com/@dokter.harmonospanak/video/7624282816443960597,False,67,7,3,7,dr.Harmono PD Sp.A buka konsultasi gratis di grup WA...link di profil bio saya,2026-09-03T17:01:42.805531
dokter.harmonospanak,7623931647888477460,https://www.tiktok.com/@dokter.harmonospanak/video/7623931647888477460,False,14,0,2,3,Cerdas itu di bimbing di arahkan jadi Sholeh dan sholikah,2026-09-03T17:02:23.353982
dokter.harmonospanak,7623239743353949460,https://www.tiktok.com/@dokter.harmonospanak/video/7623239743353949460,False,20,0,Share,3,Cerdas itu di bimbing di arahkan jadi Sholeh dan sholikah,2026-09-03T17:02:54.762251
dokter.harmonospanak,7623213709535563029,https://www.tiktok.com/@dokter.harmonospanak/video/7623213709535563029,False,10,1,Share,3,"Cerdas itu karena di asah, asih, asuh. Bimbel paling murah , daftar yuk !",2026-09-03T17:03:19.084000
dokter.harmonospanak,7623025324334386453,https://www.tiktok.com/@dokter.harmonospanak/video/7623025324334386453,False,34,5,3,5,Salah satu latihan otot tungkaiAnda tua tapi lincah,2026-09-03T17:04:13.778090
dokter.harmonospanak,7622457522418421012,https://www.tiktok.com/@dokter.harmonospanak/video/7622457522418421012,False,38,1,3,3,Salah satu latihan otot tungkaiAnda tua tapi lincah,2026-09-03T17:04:36.061635
dokter.harmonospanak,7622170002996743445,https://www.tiktok.com/@dokter.harmonospanak/video/7622170002996743445,False,227,18,13,24,"Refreshing itu perlu, healing pikiran",2026-09-03T17:04:54.248435
dokter.harmonospanak,7621715871764843797,https://www.tiktok.com/@dokter.harmonospanak/video/7621715871764843797,False,70,0,2,2,"Refreshing itu perlu, healing pikiran",2026-09-03T17:05:35.755643
dokter.harmonospanak,7621707633577315605,https://www.tiktok.com/@dokter.harmonospanak/video/7621707633577315605,False,51,2,3,1,Sehat saja tidak cukup perlu ditingkatkan jadi BUGAR,2026-09-03T17:05:52.959362
dokter.harmonospanak,7621406072716152085,https://www.tiktok.com/@dokter.harmonospanak/video/7621406072716152085,False,97,4,6,4,Sehat saja tidak cukup perlu ditingkatkan jadi BUGAR,2026-09-03T17:06:44.554535
dokter.harmonospanak,7621322575481802005,https://www.tiktok.com/@dokter.harmonospanak/video/7621322575481802005,False,27,2,Share,3,ga cuma mobil ambek motor thok !,2026-09-03T17:07:11.899262
dokter.harmonospanak,7620954939950419220,https://www.tiktok.com/@dokter.harmonospanak/video/7620954939950419220,False,38,3,2,2,,2026-09-03T17:07:36.635074
dokter.harmonospanak,7620603520059804948,https://www.tiktok.com/@dokter.harmonospanak/video/7620603520059804948,False,23,3,5,2,,2026-09-03T17:08:26.777649
dokter.harmonospanak,7620289291985423636,https://www.tiktok.com/@dokter.harmonospanak/video/7620289291985423636,False,22,1,Share,3,,2026-09-03T17:09:10.307879
dokter.harmonospanak,7620257071090535700,https://www.tiktok.com/@dokter.harmonospanak/video/7620257071090535700,False,47,1,2,5,,2026-09-03T17:09:55.826675
dokter.harmonospanak,7619887171025063188,https://www.tiktok.com/@dokter.harmonospanak/video/7619887171025063188,False,48,2,Share,6,,2026-09-03T17:10:42.469626
dokter.harmonospanak,7619849957767515413,https://www.tiktok.com/@dokter.harmonospanak/video/7619849957767515413,False,42,3,8,7,,2026-09-03T17:11:18.951637
dokter.harmonospanak,7619503410643012884,https://www.tiktok.com/@dokter.harmonospanak/video/7619503410643012884,False,49,1,5,4,,2026-09-03T17:11:45.352951
dokter.harmonospanak,7619482722838285588,https://www.tiktok.com/@dokter.harmonospanak/video/7619482722838285588,False,29,1,Share,3,,2026-09-03T17:12:17.810073
dokter.harmonospanak,7619318198957329684,https://www.tiktok.com/@dokter.harmonospanak/video/7619318198957329684,False,849,16,123,183,,2026-09-03T17:12:39.069338
dokter.harmonospanak,7619051737701174548,https://www.tiktok.com/@dokter.harmonospanak/video/7619051737701174548,False,64,5,1,6,,2026-09-03T17:13:30.712879
dokter.harmonospanak,7618730298246827284,https://www.tiktok.com/@dokter.harmonospanak/video/7618730298246827284,False,54,2,Share,7,,2026-09-03T17:14:06.180650
dokter.harmonospanak,7618722700579589396,https://www.tiktok.com/@dokter.harmonospanak/video/7618722700579589396,False,43,10,1,6,,2026-09-03T17:14:33.576011
dokter.harmonospanak,7618510444709367060,https://www.tiktok.com/@dokter.harmonospanak/video/7618510444709367060,False,160,13,34,21,,2026-09-03T17:15:07.044297
dokter.harmonospanak,7618342595462319381,https://www.tiktok.com/@dokter.harmonospanak/video/7618342595462319381,False,68,6,1,6,,2026-09-03T17:15:44.499334
dokter.harmonospanak,7618315920645197077,https://www.tiktok.com/@dokter.harmonospanak/video/7618315920645197077,False,51,0,1,3,,2026-09-03T17:16:32.077197
dokter.harmonospanak,7618046170245451029,https://www.tiktok.com/@dokter.harmonospanak/video/7618046170245451029,False,41,1,Share,6,,2026-09-03T17:17:06.481499
dokter.harmonospanak,7617997577346206997,https://www.tiktok.com/@dokter.harmonospanak/video/7617997577346206997,False,40,0,1,6,,2026-09-03T17:17:53.055632
dokter.harmonospanak,7617989801584626965,https://www.tiktok.com/@dokter.harmonospanak/video/7617989801584626965,False,44,1,Share,5,,2026-09-03T17:18:44.694523
dokter.harmonospanak,7617800444328398101,https://www.tiktok.com/@dokter.harmonospanak/video/7617800444328398101,False,27,2,Share,6,,2026-09-03T17:19:18.126586
dokter.harmonospanak,7617605072423292181,https://www.tiktok.com/@dokter.harmonospanak/video/7617605072423292181,False,24,3,2,4,,2026-09-03T17:19:53.486319
dokter.harmonospanak,7617355671972891924,https://www.tiktok.com/@dokter.harmonospanak/video/7617355671972891924,False,127,5,3,8,,2026-09-03T17:20:34.043901
dokter.harmonospanak,7617222745767808276,https://www.tiktok.com/@dokter.harmonospanak/video/7617222745767808276,False,18,1,Share,4,,2026-09-03T17:20:57.379848
dokter.harmonospanak,7616846350772145428,https://www.tiktok.com/@dokter.harmonospanak/video/7616846350772145428,False,42,5,5,5,,2026-09-03T17:21:36.881331
dokter.harmonospanak,7616534044385348884,https://www.tiktok.com/@dokter.harmonospanak/video/7616534044385348884,False,149,13,11,16,,2026-09-03T17:22:23.538448
dokter.harmonospanak,7616475595681041685,https://www.tiktok.com/@dokter.harmonospanak/video/7616475595681041685,False,62,1,6,3,,2026-09-03T17:22:54.970558
dokter.harmonospanak,7616211717369908500,https://www.tiktok.com/@dokter.harmonospanak/video/7616211717369908500,False,63,2,12,7,,2026-09-03T17:23:22.281868
dokter.harmonospanak,7616005026623835412,https://www.tiktok.com/@dokter.harmonospanak/video/7616005026623835412,False,61,8,Share,7,,2026-09-03T17:23:46.799562
dokter.harmonospanak,7615877205121371412,https://www.tiktok.com/@dokter.harmonospanak/video/7615877205121371412,False,32,1,4,4,,2026-09-03T17:24:09.868949
dokter.harmonospanak,7615474727817186580,https://www.tiktok.com/@dokter.harmonospanak/video/7615474727817186580,False,116,5,13,12,,2026-09-03T17:24:40.423234
dokter.harmonospanak,7615208822449179925,https://www.tiktok.com/@dokter.harmonospanak/video/7615208822449179925,False,73,6,9,6,,2026-09-03T17:25:23.868172
dokter.harmonospanak,7614760863689428244,https://www.tiktok.com/@dokter.harmonospanak/video/7614760863689428244,False,142,13,10,11,,2026-09-03T17:26:17.476438
dokter.harmonospanak,7614334197758561556,https://www.tiktok.com/@dokter.harmonospanak/video/7614334197758561556,False,161,19,38,11,,2026-09-03T17:26:43.935052
dokter.harmonospanak,7614118590333160725,https://www.tiktok.com/@dokter.harmonospanak/video/7614118590333160725,False,75,6,1,3,,2026-09-03T17:27:15.303013
dokter.harmonospanak,7613730602679848212,https://www.tiktok.com/@dokter.harmonospanak/video/7613730602679848212,False,419,54,28,22,,2026-09-03T17:28:02.976520
dokter.harmonospanak,7613546047570300180,https://www.tiktok.com/@dokter.harmonospanak/video/7613546047570300180,False,110,6,4,10,,2026-09-03T17:28:54.494662
dokter.harmonospanak,7613392930920729877,https://www.tiktok.com/@dokter.harmonospanak/video/7613392930920729877,False,66,0,8,6,,2026-09-03T17:29:23.847920
dokter.harmonospanak,7613270073251319060,https://www.tiktok.com/@dokter.harmonospanak/video/7613270073251319060,False,126,9,14,20,,2026-09-03T17:30:14.419220
dokter.harmonospanak,7613054922141027605,https://www.tiktok.com/@dokter.harmonospanak/video/7613054922141027605,False,79,2,7,6,,2026-09-03T17:30:44.787354
dokter.harmonospanak,7612499035731004693,https://www.tiktok.com/@dokter.harmonospanak/video/7612499035731004693,False,45,4,1,6,,2026-09-03T17:31:29.374831
dokter.harmonospanak,7612171427503983893,https://www.tiktok.com/@dokter.harmonospanak/video/7612171427503983893,False,99,3,3,9,,2026-09-03T17:32:03.775341
dokter.harmonospanak,7611931917398658324,https://www.tiktok.com/@dokter.harmonospanak/video/7611931917398658324,False,93,4,10,6,,2026-09-03T17:32:54.290882
dokter.harmonospanak,7611580607289642261,https://www.tiktok.com/@dokter.harmonospanak/video/7611580607289642261,False,102,5,3,7,,2026-09-03T17:33:15.550256
dokter.harmonospanak,7611102252576591125,https://www.tiktok.com/@dokter.harmonospanak/video/7611102252576591125,False,93,4,8,7,,2026-09-03T17:33:47.015397
dokter.harmonospanak,7610815595906403605,https://www.tiktok.com/@dokter.harmonospanak/video/7610815595906403605,False,209,13,14,10,,2026-09-03T17:34:45.396605
dokter.harmonospanak,7610703641179098389,https://www.tiktok.com/@dokter.harmonospanak/video/7610703641179098389,False,1762,123,273,325,,2026-09-03T17:35:14.157236
dokter.harmonospanak,7610307174958435605,https://www.tiktok.com/@dokter.harmonospanak/video/7610307174958435605,False,50,1,6,3,,2026-09-03T17:35:54.834702
dokter.harmonospanak,7609881798285200660,https://www.tiktok.com/@dokter.harmonospanak/video/7609881798285200660,False,61,2,4,4,,2026-09-03T17:36:47.254250
dokter.harmonospanak,7609249371057589525,https://www.tiktok.com/@dokter.harmonospanak/video/7609249371057589525,False,82,6,6,9,,2026-09-03T17:37:19.898565
dokter.harmonospanak,7608837204692995348,https://www.tiktok.com/@dokter.harmonospanak/video/7608837204692995348,False,55,5,8,6,,2026-09-03T17:37:50.032602
dokter.harmonospanak,7608461458489265429,https://www.tiktok.com/@dokter.harmonospanak/video/7608461458489265429,False,216,29,23,14,,2026-09-03T17:38:35.928010
dokter.harmonospanak,7608316955086310676,https://www.tiktok.com/@dokter.harmonospanak/video/7608316955086310676,False,467,35,155,29,,2026-09-03T17:39:12.127397
dokter.harmonospanak,7607986699049717012,https://www.tiktok.com/@dokter.harmonospanak/video/7607986699049717012,False,453,63,56,30,,2026-09-03T17:39:48.570036
dokter.harmonospanak,7607636308533497108,https://www.tiktok.com/@dokter.harmonospanak/video/7607636308533497108,False,542,81,60,30,,2026-09-03T17:40:14.858303
dokter.harmonospanak,7607623863379283221,https://www.tiktok.com/@dokter.harmonospanak/video/7607623863379283221,False,150,13,12,8,,2026-09-03T17:40:41.167399
dokter.harmonospanak,7607591917920013589,https://www.tiktok.com/@dokter.harmonospanak/video/7607591917920013589,False,339,40,19,43,https://chat.whatsapp.com/GsYdOE9keOq6YgxpwKD1yc?mode=gi_t,2026-09-03T17:41:03.478698
dokter.reni.anak,7667477783051914517,https://www.tiktok.com/@dokter.reni.anak/video/7667477783051914517,False,30,2,2,0,Salam dari maba FK UNAIR angk 2026,2026-09-03T17:46:11.488648
dokter.reni.anak,7649743059323735317,https://www.tiktok.com/@dokter.reni.anak/video/7649743059323735317,False,23,12,1,0,"Bayi nangis berjam-jam dan sulit ditenangkan bisa jadi tanda KOLIK BAYI.Salah satu penyebab kolik adalah bakteri baik di usus bayi yang belum seimbang.Banyak penelitain menunjukkan bahwa probiotik L. reuteri bisa mengurangi tangisan bayi secara bermakna.So, parents jika bayi nangis berlebih, segera konsultasikan ke dokter utk mendapatkan diagnosis dan penanganan yang tepat✨#DukungPencernaanSehat #ExpertinDigestion #Lreuterii",2026-09-03T17:46:32.373241
dokter.reni.anak,7649629921752534293,https://www.tiktok.com/@dokter.reni.anak/video/7649629921752534293,False,38,4,5,3,"Koreng madu adalah nama awam untuk Impetigo.Penyakit ini bisa menyebar dgn cepat dalam hitungan hari. Jika anak Moms ada keluhan seperti ini, cepat ke dokter ya✨#impetigo #penyakitkulit #dokteranakbandung",2026-09-03T17:47:17.899350
dokter.reni.anak,7645628427613031701,https://www.tiktok.com/@dokter.reni.anak/video/7645628427613031701,False,23,0,Share,1,#Seoul,2026-09-03T17:48:05.502982
dokter.reni.anak,7644376732476263700,https://www.tiktok.com/@dokter.reni.anak/video/7644376732476263700,False,26,0,1,0,"Selamat Idul Adha untuk semua! Semoga setiap tetes darah kurban yang mengalir hari ini jadi saksi ketaatan kita, dan setiap doa yang dipanjatkan dikabulkan Allah SWT. Barakallahu fiikum 💚#IdulAdha2026 #EidAlAdha #HariRayaQurban #MinalAidinWalFaizin",2026-09-03T17:48:43.905719
dokter.reni.anak,7639010278415289621,https://www.tiktok.com/@dokter.reni.anak/video/7639010278415289621,False,53,8,7,3,"Parents ‘wajib tahu’ ❗️Tdk perlu panik, ajari anak pake masker, rajin cuci tangan, hindari playground.#penyakitanak",2026-09-03T17:49:37.881404
dokter.reni.anak,7638877397110017300,https://www.tiktok.com/@dokter.reni.anak/video/7638877397110017300,False,22,3,7,4,"Big thanks to Terapi Air @javasporties 📍Batununggal Indah Club, yg uda ajarin Ibu aku latihan dan gerak di air sehingga sakit lutut Osteoartritis nya berkurang. Poolnya hangat, instrukturnya sabar, Ibu aku diajak ngobrol rileks sampai ga sadar, tahu2 terapi sdh selesai. Bintang ⭐️⭐️⭐️⭐️⭐️ utk @javasporties Bandung!#caitherapyjavasporties @Pusat Hidroterapi Indonesia",2026-09-03T17:50:29.452664
dokter.reni.anak,7633822355025857812,https://www.tiktok.com/@dokter.reni.anak/video/7633822355025857812,False,24,2,8,13,"Flu Singapur vs Cacar Air itu BEDA YA. Jangan sampe salah tim terus dikasih salep aneh-aneh 🫠❗️Flu Singapur = Tim TKM: Tangan, Kaki, Mulut. Sariawan bikin anak GTM. ❗️Cacar Air = Tim Sekujur Badan: Lenting kayak tetesan embun, gatelnya Subhanallah.❗️Dua-duanya lagi world tour di Bandung dan beberapa kota lainnya.❗️Nularnya? Lebih cepet dari gosip tetangga 💨✨Intinya: Demam + bruntusan gak jelas = jangan self-diagnose. Langsung bawa ke dokter ya Bund✨Save video ini biar jadi contekan. Share ke grup komite biar pada melek ya.Anak bunda uda pernah tim mana nih? Flue singapur atau cacar air? Spill di komen biar bantu aku jawab✨👌Stay safe, semuadr. Reni, Sp.A#CacarAir #Varicella #HFMD #dokteranakbandung",2026-09-03T17:51:04.641437
dokter.reni.anak,7631458234645302548,https://www.tiktok.com/@dokter.reni.anak/video/7631458234645302548,False,193,24,126,67,"Moms Dads, HFMD lagi banyak banget ya❗️Simak vidio ini, sharing dari saya yg belakangan ini sering banget ketemu kasus HFMD di praktek/poli Anak.Silakan share ke wag, temen, tetangga dll.Stay safe, semua..#hfmdawareness #hfmd #flusingapura",2026-09-03T17:51:25.077033
dokter.reni.anak,7625527509458685204,https://www.tiktok.com/@dokter.reni.anak/video/7625527509458685204,False,736,67,210,102,Anak balita kena luka lepuh seperti ini? Waspada cacar ular ya. Segera bawa ke dokter sejak pertama kali muncul ruam lepuh✨#cacarular,2026-09-03T17:52:01.267638
dokter.reni.anak,7624051047291489556,https://www.tiktok.com/@dokter.reni.anak/video/7624051047291489556,False,27,3,7,5,"Hari ini baru kedatangan pasien balita dgn keluhan seperti ini.Ada yg tahu sakit apa ini??Namanya IMPETIGO BULOSA, yaitu infeksi kulit yg sangat menular, penyebab tersering: bakteri Staphylococcus Aureus.Cara penularan: sentuhan langsung, mainan yg dipakai bersama, handuk sepakai, garukan.Kalau tdk cepat diobati bisa menyebar ke area tubuh lain dgn cepat dan menimbulkan bekas luka menghitam yg sukar hilang.Klo ananda ada keluhan serupa, buruan ke dokter ya biar ditangani dgn cepat✨#infeksikulit #dokteranakbandung",2026-09-03T17:52:25.919071
dokter.reni.anak,7611849723191840020,https://www.tiktok.com/@dokter.reni.anak/video/7611849723191840020,False,37,8,6,5,"Tips buat busui agar tetap bisa ikut puasa di bulan Ramadhan✨Ibu menyusui boleh berpuasa selama ibunya sehat, bayi sehat (tdk ada masalah berat badan)✨#busuipuasa #ibumenyusu #tipspuasa #dokteranakbandung",2026-09-03T17:52:58.392979
dokter.reni.anak,7608734538927213844,https://www.tiktok.com/@dokter.reni.anak/video/7608734538927213844,False,69,9,13,13,Anak puasa lemes? Loyo? Sakit kepala? Rewel bilang lapar trs seharian? Cobain tips ini deh ✨ biar anak anak kuat menjalankan puasa di bln Ramadan👌#anakpuasa#tipspuasa #puasaramadhan,2026-09-03T17:53:21.639976
dokter.reni.anak,7606254423446129941,https://www.tiktok.com/@dokter.reni.anak/video/7606254423446129941,False,29,4,19,2,Waspada❗️Saat ini kasus Campak sedang naik✨#campak #measles,2026-09-03T17:53:58.708968
dokter.reni.anak,7605577338016812308,https://www.tiktok.com/@dokter.reni.anak/video/7605577338016812308,False,46,8,11,9,Ramadan sebentar lagi tiba. Banyak Bunda2 yg nanya ini..Yuk disimak.Mana suaranya busui? Siap berpuasa??#dokteranakbandung #busuipuasa,2026-09-03T17:54:22.150345
dokter.reni.anak,7605560395117448469,https://www.tiktok.com/@dokter.reni.anak/video/7605560395117448469,False,3,0,1,0,"🦟DBD itu nyata, tiap tahun kasusnya tidak pernah “0” alias selalu ada.❗️Tapi tidak semua orang mampu untuk vaksin DBD krn faktor ekonomi.Tp yg mampu secara ekonomipun, belum sepenuhnya memiliki pemahaman dan kesadaran akan pentingnya vaksin DBD utk mencegah penyakit yg satu ini (penyakit yang bahkan bisa merenggut nyawa org2 terkasih🥹😭)Yuks lindungi keluarga kita dari virus DBD dgn gerakan 3M plus dan vaksinasi 🦟#dbd #cegahdengue #vaksindbd @cegahdbd.id @praktekdokter.renifahriani #dokteranakbandung",2026-09-03T17:55:10.836318
dokter.reni.anak,7600367067170114837,https://www.tiktok.com/@dokter.reni.anak/video/7600367067170114837,False,331,53,115,75,Ramadan sebentar lagi tiba❗️Yuk kenalkan anak puasa. Mulai usia berapa Dok? Simak vidio nya ya✨#anakpuasaramadan #kapananakbolehpuasa#ramadantiba #puasaramadhan,2026-09-03T17:55:44.823177
dokter.reni.anak,7595417388322049287,https://www.tiktok.com/@dokter.reni.anak/video/7595417388322049287,False,16,10,2,2,"✨Anak anak terutama balita rentan terkena HFMD (Hand and Foot Mouth Disease), bahkan bisa kena lebih dari 1x.✨Pencegahannya gimana? Ajari pake masker, jaga kebersihan tangan, batasi main di playground yg byk anak2, dan vaksinasi HFMD.✨Yg pernah kena HFMD perlu divaksin juga? Ya, PERLU, karena infeksi HFMD sebelumnya tidak memberikan perlindungan dlm jangka waktu yg lama.✨Usia berapa bisa vaksin HFMD? Usia 6 bln sd 3 tahun.#hfmd#fluesingapura",2026-09-03T17:56:40.096760
